Gene	GOID	ONTOLOGY	TERM
MYCTH_2091453	GO:1990904	CC	ribonucleoprotein complex
MYCTH_2091473	GO:0006122	BP	mitochondrial electron transport
MYCTH_2091473	GO:0005750	CC	 ubiquinol to cytochrome c
MYCTH_2091486	GO:0003824	MF	catalytic activity
MYCTH_2091488	GO:0005789	CC	endoplasmic reticulum membrane
MYCTH_2091689	GO:0006412	BP	translation
MYCTH_2091689	GO:0019843	MF	rRNA binding
MYCTH_2091689	GO:0005840	CC	ribosome
MYCTH_2091689	GO:0003735	MF	structural constituent of ribosome
MYCTH_2091689	GO:0019843	MF	rRNA binding
MYCTH_2091689	GO:0006412	BP	translation
MYCTH_2091689	GO:0005840	CC	ribosome
MYCTH_2091689	GO:0003735	MF	structural constituent of ribosome
MYCTH_2091974	GO:0048193	BP	Golgi vesicle transport
MYCTH_2091974	GO:0043087	BP	regulation of GTPase activity
MYCTH_2091985	GO:0016021	CC	integral component of membrane
MYCTH_2091985	GO:0015693	BP	magnesium ion transport
MYCTH_2091985	GO:0015095	MF	magnesium ion transmembrane transporter activity
MYCTH_2092086	GO:0005506	MF	iron ion binding
MYCTH_2092086	GO:0016491	MF	oxidoreductase activity
MYCTH_2092086	GO:0008610	BP	lipid biosynthetic process
MYCTH_2092086	GO:0055114	BP	oxidation-reduction process
MYCTH_2092438	GO:0000398	BP	mRNA splicing
MYCTH_2092577	GO:0005525	MF	GTP binding
MYCTH_2092688	GO:0003824	MF	catalytic activity
MYCTH_2092688	GO:0006629	BP	lipid metabolic process
MYCTH_2092688	GO:0030729	MF	acetoacetate-CoA ligase activity
MYCTH_2093040	GO:0055085	BP	transmembrane transport
MYCTH_2093040	GO:0016020	CC	membrane
MYCTH_2093040	GO:0022857	MF	transmembrane transporter activity
MYCTH_2093073	GO:0003723	MF	RNA binding
MYCTH_2093073	GO:0005634	CC	nucleus
MYCTH_2093073	GO:0042255	BP	ribosome assembly
MYCTH_2093133	GO:0035444	BP	nickel cation transmembrane transport
MYCTH_2093133	GO:0005887	CC	integral component of plasma membrane
MYCTH_2093133	GO:0035444	BP	nickel cation transmembrane transport
MYCTH_2093133	GO:0005887	CC	integral component of plasma membrane
MYCTH_2093133	GO:0015099	MF	nickel cation transmembrane transporter activity
MYCTH_2093728	GO:0006886	BP	intracellular protein transport
MYCTH_2093728	GO:0046872	MF	metal ion binding
MYCTH_2093740	GO:0008270	MF	zinc ion binding
MYCTH_2093740	GO:0003676	MF	nucleic acid binding
MYCTH_2093808	GO:0005515	MF	protein binding
MYCTH_2093808	GO:0016560	BP	protein import into peroxisome matrix
MYCTH_2093808	GO:0005778	CC	 docking
MYCTH_2094032	GO:0008757	MF	S-adenosylmethionine-dependent methyltransferase activity
MYCTH_2094032	GO:0006656	BP	phosphatidylcholine biosynthetic process
MYCTH_2094324	GO:0004553	MF	hydrolase activity
MYCTH_2094324	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_2094326	GO:0019867	CC	outer membrane
MYCTH_2094591	GO:0016491	MF	oxidoreductase activity
MYCTH_2094591	GO:0055114	BP	oxidation-reduction process
MYCTH_2094824	GO:0016705	MF	oxidoreductase activity
MYCTH_2094824	GO:0020037	MF	 acting on paired donors
MYCTH_2094824	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2094824	GO:0055114	BP	heme binding
MYCTH_2094824	GO:0004601	MF	iron ion binding
MYCTH_2094824	GO:0006979	BP	oxidation-reduction process
MYCTH_2094824	GO:0020037	MF	peroxidase activity
MYCTH_2094824	GO:0055114	BP	response to oxidative stress
MYCTH_2094824	GO:0016491	MF	heme binding
MYCTH_2094933	GO:0051082	MF	unfolded protein binding
MYCTH_2094933	GO:0006457	BP	protein folding
MYCTH_2094933	GO:0005524	MF	ATP binding
MYCTH_2094933	GO:0051082	MF	unfolded protein binding
MYCTH_2094933	GO:0005524	MF	ATP binding
MYCTH_2094933	GO:0006457	BP	protein folding
MYCTH_2094933	GO:0005524	MF	ATP binding
MYCTH_2095112	GO:0003824	MF	catalytic activity
MYCTH_2095122	GO:0003824	MF	catalytic activity
MYCTH_2095122	GO:0009058	BP	biosynthetic process
MYCTH_2095122	GO:0030170	MF	pyridoxal phosphate binding
MYCTH_2095260	GO:0036402	MF	proteasome-activating ATPase activity
MYCTH_2095260	GO:0005524	MF	ATP binding
MYCTH_2095260	GO:0030163	BP	protein catabolic process
MYCTH_2095260	GO:0005737	CC	cytoplasm
MYCTH_2095260	GO:0016787	MF	hydrolase activity
MYCTH_2095291	GO:0008168	MF	methyltransferase activity
MYCTH_2095291	GO:0003682	MF	chromatin binding
MYCTH_2095369	GO:0022857	MF	transmembrane transporter activity
MYCTH_2095369	GO:0055085	BP	transmembrane transport
MYCTH_2095369	GO:0022857	MF	transmembrane transporter activity
MYCTH_2095444	GO:0003824	MF	catalytic activity
MYCTH_2095444	GO:0008484	MF	sulfuric ester hydrolase activity
MYCTH_2095444	GO:0004065	MF	arylsulfatase activity
MYCTH_2095444	GO:0018958	BP	phenol-containing compound metabolic process
MYCTH_2095451	GO:0016209	MF	antioxidant activity
MYCTH_2095451	GO:0016491	MF	oxidoreductase activity
MYCTH_2095451	GO:0055114	BP	oxidation-reduction process
MYCTH_2095451	GO:0051920	MF	peroxiredoxin activity
MYCTH_2095451	GO:0055114	BP	oxidation-reduction process
MYCTH_2095610	GO:0006468	BP	protein phosphorylation
MYCTH_2095610	GO:0005524	MF	ATP binding
MYCTH_2095610	GO:0004672	MF	protein kinase activity
MYCTH_2095610	GO:0006468	BP	protein phosphorylation
MYCTH_2095610	GO:0004672	MF	protein kinase activity
MYCTH_2095610	GO:0005524	MF	ATP binding
MYCTH_2095610	GO:0005524	MF	ATP binding
MYCTH_2095610	GO:0006468	BP	protein phosphorylation
MYCTH_2095610	GO:0004707	MF	MAP kinase activity
MYCTH_2095925	GO:0043248	BP	proteasome assembly
MYCTH_2096067	GO:0016787	MF	hydrolase activity
MYCTH_2096067	GO:0000290	BP	deadenylation-dependent decapping of nuclear-transcribed mRNA
MYCTH_2096092	GO:0003824	MF	catalytic activity
MYCTH_2096092	GO:0006654	BP	phosphatidic acid biosynthetic process
MYCTH_2096092	GO:0004630	MF	phospholipase D activity
MYCTH_2096092	GO:0048017	BP	inositol lipid-mediated signaling
MYCTH_2096131	GO:0005515	MF	protein binding
MYCTH_2096246	GO:0016021	CC	integral component of membrane
MYCTH_2096307	GO:0005515	MF	protein binding
MYCTH_2096317	GO:0016021	CC	integral component of membrane
MYCTH_2096317	GO:0016765	MF	transferase activity
MYCTH_2096341	GO:0006412	BP	translation
MYCTH_2096341	GO:0005840	CC	ribosome
MYCTH_2096341	GO:0003735	MF	structural constituent of ribosome
MYCTH_2096341	GO:0006412	BP	translation
MYCTH_2096341	GO:0015935	CC	small ribosomal subunit
MYCTH_2096341	GO:0003735	MF	structural constituent of ribosome
MYCTH_2096434	GO:0006177	BP	GMP biosynthetic process
MYCTH_2096434	GO:0003922	MF	GMP synthase (glutamine-hydrolyzing) activity
MYCTH_2096434	GO:0005524	MF	ATP binding
MYCTH_2096434	GO:0003922	MF	GMP synthase (glutamine-hydrolyzing) activity
MYCTH_2096434	GO:0006164	BP	purine nucleotide biosynthetic process
MYCTH_2096434	GO:0006177	BP	GMP biosynthetic process
MYCTH_2096434	GO:0016462	MF	pyrophosphatase activity
MYCTH_2096434	GO:0005524	MF	ATP binding
MYCTH_2096434	GO:0006177	BP	GMP biosynthetic process
MYCTH_2096434	GO:0005524	MF	ATP binding
MYCTH_2096434	GO:0003922	MF	GMP synthase (glutamine-hydrolyzing) activity
MYCTH_2096529	GO:0005524	MF	ATP binding
MYCTH_2096529	GO:0003676	MF	nucleic acid binding
MYCTH_2096678	GO:0071786	BP	endoplasmic reticulum tubular network organization
MYCTH_2097168	GO:0016491	MF	oxidoreductase activity
MYCTH_2097168	GO:0055114	BP	oxidation-reduction process
MYCTH_2097168	GO:0016620	MF	oxidoreductase activity
MYCTH_2097168	GO:0016491	MF	 acting on the aldehyde or oxo group of donors
MYCTH_2097168	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_2097429	GO:0005506	MF	iron ion binding
MYCTH_2097429	GO:0016226	BP	iron-sulfur cluster assembly
MYCTH_2097429	GO:0051536	MF	iron-sulfur cluster binding
MYCTH_2097501	GO:0003824	MF	catalytic activity
MYCTH_2097501	GO:0019427	BP	acetyl-CoA biosynthetic process from acetate
MYCTH_2097501	GO:0016208	MF	AMP binding
MYCTH_2097501	GO:0003987	MF	acetate-CoA ligase activity
MYCTH_2097570	GO:0042026	BP	protein refolding
MYCTH_2097570	GO:0005524	MF	ATP binding
MYCTH_2097570	GO:0006457	BP	protein folding
MYCTH_2097570	GO:0005524	MF	ATP binding
MYCTH_2097686	GO:0005515	MF	protein binding
MYCTH_2097810	GO:0000160	BP	phosphorelay signal transduction system
MYCTH_2106260	GO:0005524	MF	ATP binding
MYCTH_2106260	GO:0016887	MF	ATPase activity
MYCTH_2106260	GO:0005524	MF	ATP binding
MYCTH_2106260	GO:0016021	CC	integral component of membrane
MYCTH_2106260	GO:0055085	BP	transmembrane transport
MYCTH_2106260	GO:0005524	MF	ATP binding
MYCTH_2106260	GO:0042626	MF	ATPase-coupled transmembrane transporter activity
MYCTH_2106260	GO:0016021	CC	integral component of membrane
MYCTH_2106437	GO:0006189	BP	'de novo' IMP biosynthetic process
MYCTH_2106437	GO:0005524	MF	ATP binding
MYCTH_2106437	GO:0046872	MF	metal ion binding
MYCTH_2106437	GO:0005524	MF	ATP binding
MYCTH_2106437	GO:0006189	BP	'de novo' IMP biosynthetic process
MYCTH_2106437	GO:0004638	MF	phosphoribosylaminoimidazole carboxylase activity
MYCTH_2106506	GO:0008236	MF	serine-type peptidase activity
MYCTH_2106506	GO:0006508	BP	proteolysis
MYCTH_2106779	GO:0005515	MF	protein binding
MYCTH_2106821	GO:0005675	CC	transcription factor TFIIH holo complex
MYCTH_2106821	GO:0061575	MF	cyclin-dependent protein serine/threonine kinase activator activity
MYCTH_2106821	GO:0006289	BP	nucleotide-excision repair
MYCTH_2106821	GO:0045737	BP	positive regulation of cyclin-dependent protein serine/threonine kinase activity
MYCTH_2106971	GO:0003676	MF	nucleic acid binding
MYCTH_2106971	GO:0000175	MF	3'-5'-exoribonuclease activity
MYCTH_2107102	GO:0006412	BP	translation
MYCTH_2107102	GO:0005840	CC	ribosome
MYCTH_2107102	GO:0003735	MF	structural constituent of ribosome
MYCTH_2107102	GO:0006412	BP	translation
MYCTH_2107102	GO:0015935	CC	small ribosomal subunit
MYCTH_2107102	GO:0003735	MF	structural constituent of ribosome
MYCTH_2107102	GO:0003723	MF	RNA binding
MYCTH_2107104	GO:0055114	BP	oxidation-reduction process
MYCTH_2107104	GO:0016491	MF	oxidoreductase activity
MYCTH_2107812	GO:0008270	MF	zinc ion binding
MYCTH_2107812	GO:0003676	MF	nucleic acid binding
MYCTH_2107812	GO:0016567	BP	protein ubiquitination
MYCTH_2107812	GO:0061630	MF	ubiquitin protein ligase activity
MYCTH_2107812	GO:0006397	BP	mRNA processing
MYCTH_2107938	GO:0005515	MF	protein binding
MYCTH_2107979	GO:0003676	MF	nucleic acid binding
MYCTH_2108406	GO:0016705	MF	oxidoreductase activity
MYCTH_2108406	GO:0005506	MF	 acting on paired donors
MYCTH_2108406	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2108406	GO:0055114	BP	iron ion binding
MYCTH_2108406	GO:0016705	MF	heme binding
MYCTH_2108406	GO:0020037	MF	oxidation-reduction process
MYCTH_2108406	GO:0005506	MF	oxidoreductase activity
MYCTH_2108406	GO:0055114	BP	 acting on paired donors
MYCTH_2108406	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2108406	GO:0004497	MF	heme binding
MYCTH_2108406	GO:0005506	MF	iron ion binding
MYCTH_2108406	GO:0020037	MF	oxidation-reduction process
MYCTH_2108406	GO:0055114	BP	oxidoreductase activity
MYCTH_2108524	GO:0046872	MF	metal ion binding
MYCTH_2109000	GO:0016705	MF	oxidoreductase activity
MYCTH_2109000	GO:0005506	MF	 acting on paired donors
MYCTH_2109000	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2109000	GO:0055114	BP	iron ion binding
MYCTH_2109000	GO:0016705	MF	heme binding
MYCTH_2109000	GO:0020037	MF	oxidation-reduction process
MYCTH_2109000	GO:0005506	MF	oxidoreductase activity
MYCTH_2109000	GO:0055114	BP	 acting on paired donors
MYCTH_2109027	GO:0022857	MF	transmembrane transporter activity
MYCTH_2109027	GO:0055085	BP	transmembrane transport
MYCTH_2109027	GO:0022857	MF	transmembrane transporter activity
MYCTH_2109142	GO:0004553	MF	hydrolase activity
MYCTH_2109142	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_2109153	GO:0006468	BP	protein phosphorylation
MYCTH_2109153	GO:0005524	MF	ATP binding
MYCTH_2109153	GO:0004672	MF	protein kinase activity
MYCTH_2109793	GO:0000814	CC	ESCRT II complex
MYCTH_2109793	GO:0071985	BP	multivesicular body sorting pathway
MYCTH_2109950	GO:0070072	BP	vacuolar proton-transporting V-type ATPase complex assembly
MYCTH_2109970	GO:0006561	BP	proline biosynthetic process
MYCTH_2109970	GO:0004735	MF	pyrroline-5-carboxylate reductase activity
MYCTH_2109970	GO:0055114	BP	oxidation-reduction process
MYCTH_2109970	GO:0055114	BP	oxidation-reduction process
MYCTH_2110542	GO:0051287	MF	NAD binding
MYCTH_2110542	GO:0016616	MF	oxidoreductase activity
MYCTH_2110542	GO:0055114	BP	 acting on the CH-OH group of donors
MYCTH_2110542	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_2110542	GO:0055114	BP	oxidation-reduction process
MYCTH_2110542	GO:0016616	MF	oxidation-reduction process
MYCTH_2110542	GO:0051287	MF	oxidation-reduction process
MYCTH_2110542	GO:0003979	MF	oxidoreductase activity
MYCTH_2110651	GO:0016491	MF	oxidoreductase activity
MYCTH_2110653	GO:0071949	MF	FAD binding
MYCTH_2110653	GO:0050660	MF	flavin adenine dinucleotide binding
MYCTH_2110653	GO:0016491	MF	oxidoreductase activity
MYCTH_2110653	GO:0055114	BP	oxidation-reduction process
MYCTH_2110653	GO:0050660	MF	flavin adenine dinucleotide binding
MYCTH_2110669	GO:0042025	CC	host cell nucleus
MYCTH_2110669	GO:0006355	BP	regulation of transcription
MYCTH_2110669	GO:0000981	MF	 DNA-templated
MYCTH_2110669	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_2110729	GO:0016614	MF	oxidoreductase activity
MYCTH_2110729	GO:0055114	BP	 acting on CH-OH group of donors
MYCTH_2110729	GO:0050660	MF	oxidation-reduction process
MYCTH_2110729	GO:0055114	BP	flavin adenine dinucleotide binding
MYCTH_2110729	GO:0050660	MF	oxidation-reduction process
MYCTH_2110729	GO:0016614	MF	flavin adenine dinucleotide binding
MYCTH_2110729	GO:0055114	BP	oxidoreductase activity
MYCTH_2110731	GO:0071949	MF	FAD binding
MYCTH_2110752	GO:0055085	BP	transmembrane transport
MYCTH_2110837	GO:0005509	MF	calcium ion binding
MYCTH_2110837	GO:0019722	BP	calcium-mediated signaling
MYCTH_2110837	GO:0005509	MF	calcium ion binding
MYCTH_2110987	GO:0016787	MF	hydrolase activity
MYCTH_2110987	GO:0050525	MF	cutinase activity
MYCTH_2110987	GO:0005576	CC	extracellular region
MYCTH_2111272	GO:0004601	MF	peroxidase activity
MYCTH_2111272	GO:0006979	BP	response to oxidative stress
MYCTH_2111272	GO:0020037	MF	heme binding
MYCTH_2111272	GO:0055114	BP	oxidation-reduction process
MYCTH_2111272	GO:0004601	MF	peroxidase activity
MYCTH_2111272	GO:0055114	BP	oxidation-reduction process
MYCTH_2111282	GO:0055085	BP	transmembrane transport
MYCTH_2111282	GO:0022857	MF	transmembrane transporter activity
MYCTH_2111282	GO:0016021	CC	integral component of membrane
MYCTH_2111282	GO:0022857	MF	transmembrane transporter activity
MYCTH_2111310	GO:0006260	BP	DNA replication
MYCTH_2111310	GO:0003887	MF	DNA-directed DNA polymerase activity
MYCTH_2111310	GO:0005634	CC	nucleus
MYCTH_2111310	GO:0008270	MF	zinc ion binding
MYCTH_2111528	GO:0005525	MF	GTP binding
MYCTH_2111528	GO:0005525	MF	GTP binding
MYCTH_2111528	GO:0003924	MF	GTPase activity
MYCTH_2111533	GO:0004601	MF	peroxidase activity
MYCTH_2111556	GO:0055085	BP	transmembrane transport
MYCTH_2111556	GO:0022857	MF	transmembrane transporter activity
MYCTH_2111803	GO:0016705	MF	oxidoreductase activity
MYCTH_2111803	GO:0020037	MF	 acting on paired donors
MYCTH_2111803	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2111803	GO:0055114	BP	heme binding
MYCTH_2112160	GO:0016491	MF	oxidoreductase activity
MYCTH_2112160	GO:0005507	MF	copper ion binding
MYCTH_2112160	GO:0055114	BP	oxidation-reduction process
MYCTH_2112160	GO:0005507	MF	copper ion binding
MYCTH_2112160	GO:0055114	BP	oxidation-reduction process
MYCTH_2112181	GO:0006241	BP	CTP biosynthetic process
MYCTH_2112181	GO:0003883	MF	CTP synthase activity
MYCTH_2112181	GO:0003883	MF	CTP synthase activity
MYCTH_2112181	GO:0006221	BP	pyrimidine nucleotide biosynthetic process
MYCTH_2112425	GO:0050660	MF	flavin adenine dinucleotide binding
MYCTH_2112425	GO:0055114	BP	oxidation-reduction process
MYCTH_2112431	GO:0043386	BP	mycotoxin biosynthetic process
MYCTH_2112463	GO:0005515	MF	protein binding
MYCTH_2112475	GO:0004190	MF	aspartic-type endopeptidase activity
MYCTH_2112475	GO:0006508	BP	proteolysis
MYCTH_2112496	GO:0016705	MF	oxidoreductase activity
MYCTH_2112496	GO:0020037	MF	 acting on paired donors
MYCTH_2112496	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2112496	GO:0055114	BP	heme binding
MYCTH_2112496	GO:0016705	MF	iron ion binding
MYCTH_2112496	GO:0005506	MF	oxidation-reduction process
MYCTH_2112496	GO:0020037	MF	oxidoreductase activity
MYCTH_2112496	GO:0055114	BP	 acting on paired donors
MYCTH_2112674	GO:0016747	MF	transferase activity
MYCTH_2112674	GO:0008080	MF	 transferring acyl groups other than amino-acyl groups
MYCTH_2112701	GO:0005886	CC	plasma membrane
MYCTH_2112712	GO:0003677	MF	DNA binding
MYCTH_2112801	GO:0016746	MF	transferase activity
MYCTH_2112991	GO:0005524	MF	ATP binding
MYCTH_2112991	GO:0034551	BP	mitochondrial respiratory chain complex III assembly
MYCTH_2113082	GO:0006468	BP	protein phosphorylation
MYCTH_2113082	GO:0004672	MF	protein kinase activity
MYCTH_2113082	GO:0006468	BP	protein phosphorylation
MYCTH_2113082	GO:0005524	MF	ATP binding
MYCTH_2113082	GO:0004672	MF	protein kinase activity
MYCTH_2113181	GO:0055085	BP	transmembrane transport
MYCTH_2113181	GO:0005524	MF	ATP binding
MYCTH_2113181	GO:0042626	MF	ATPase-coupled transmembrane transporter activity
MYCTH_2113181	GO:0016021	CC	integral component of membrane
MYCTH_2113181	GO:0005524	MF	ATP binding
MYCTH_2113181	GO:0016887	MF	ATPase activity
MYCTH_2113181	GO:0016020	CC	membrane
MYCTH_2113210	GO:0005515	MF	protein binding
MYCTH_2113390	GO:0031083	CC	BLOC-1 complex
MYCTH_2113540	GO:0005515	MF	protein binding
MYCTH_2113541	GO:0004037	MF	allantoicase activity
MYCTH_2113541	GO:0000256	BP	allantoin catabolic process
MYCTH_2113569	GO:0017176	MF	phosphatidylinositol N-acetylglucosaminyltransferase activity
MYCTH_2113877	GO:0005515	MF	protein binding
MYCTH_2113962	GO:0008270	MF	zinc ion binding
MYCTH_2114100	GO:0016491	MF	oxidoreductase activity
MYCTH_2114422	GO:0016020	CC	membrane
MYCTH_2114610	GO:0008080	MF	N-acetyltransferase activity
MYCTH_2114617	GO:0016705	MF	oxidoreductase activity
MYCTH_2114617	GO:0005506	MF	 acting on paired donors
MYCTH_2114617	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2114617	GO:0055114	BP	iron ion binding
MYCTH_2114617	GO:0016705	MF	heme binding
MYCTH_2114617	GO:0020037	MF	oxidation-reduction process
MYCTH_2114617	GO:0005506	MF	oxidoreductase activity
MYCTH_2114617	GO:0055114	BP	 acting on paired donors
MYCTH_2114617	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
MYCTH_2114617	GO:0055114	BP	heme binding
MYCTH_2114650	GO:0030983	MF	mismatched DNA binding
MYCTH_2114650	GO:0006298	BP	mismatch repair
MYCTH_2114650	GO:0005524	MF	ATP binding
MYCTH_2114650	GO:0006298	BP	mismatch repair
MYCTH_2114650	GO:0030983	MF	mismatched DNA binding
MYCTH_2114650	GO:0005524	MF	ATP binding
MYCTH_2114693	GO:0001405	CC	PAM complex
MYCTH_2114843	GO:0005524	MF	ATP binding
MYCTH_2114843	GO:0003676	MF	nucleic acid binding
MYCTH_2114926	GO:0047429	MF	nucleoside-triphosphate diphosphatase activity
MYCTH_2114926	GO:0004829	MF	threonine-tRNA ligase activity
MYCTH_2114926	GO:0005737	CC	cytoplasm
MYCTH_2114926	GO:0005524	MF	ATP binding
MYCTH_2114926	GO:0006435	BP	threonyl-tRNA aminoacylation
MYCTH_2114926	GO:0005524	MF	ATP binding
MYCTH_2114926	GO:0006418	BP	tRNA aminoacylation for protein translation
MYCTH_2114926	GO:0004812	MF	aminoacyl-tRNA ligase activity
MYCTH_2114926	GO:0000166	MF	nucleotide binding
MYCTH_2115074	GO:0000398	BP	mRNA splicing
MYCTH_2115074	GO:0005732	CC	 via spliceosome
MYCTH_2115123	GO:0006751	BP	glutathione catabolic process
MYCTH_2115123	GO:0003839	MF	gamma-glutamylcyclotransferase activity
MYCTH_2115336	GO:0055085	BP	transmembrane transport
MYCTH_2115336	GO:0022857	MF	transmembrane transporter activity
MYCTH_2115336	GO:0022857	MF	transmembrane transporter activity
MYCTH_2115340	GO:0005515	MF	protein binding
MYCTH_2115405	GO:0055085	BP	transmembrane transport
MYCTH_2115405	GO:0016021	CC	integral component of membrane
MYCTH_2115531	GO:0003723	MF	RNA binding
MYCTH_2115531	GO:0000178	CC	exosome (RNase complex)
MYCTH_2115531	GO:0003723	MF	RNA binding
MYCTH_2115734	GO:0033588	CC	Elongator holoenzyme complex
MYCTH_2115734	GO:0002098	BP	tRNA wobble uridine modification
MYCTH_2115815	GO:0005515	MF	protein binding
