Gene	GOID	ONTOLOGY	TERM
NCU01067	GO:0016538	MF	cyclin-dependent protein serine/threonine kinase regulator activity
NCU01067	GO:0042025	CC	host cell nucleus
NCU01067	GO:0006357	BP	regulation of transcription by RNA polymerase II
NCU01068	GO:0005737	CC	cytoplasm
NCU01068	GO:0005515	MF	protein binding
NCU01069	GO:0005737	CC	cytoplasm
NCU01069	GO:0005515	MF	protein binding
NCU01069	GO:0007015	BP	actin filament organization
NCU01070	GO:0004045	MF	aminoacyl-tRNA hydrolase activity
NCU01074	GO:0003700	MF	DNA-binding transcription factor activity
NCU01074	GO:0006355	BP	regulation of transcription
NCU01078	GO:0055114	BP	oxidation-reduction process
NCU01078	GO:0051287	MF	NAD binding
NCU01078	GO:0051287	MF	NAD binding
NCU01078	GO:0016616	MF	oxidoreductase activity
NCU01078	GO:0055114	BP	 acting on the CH-OH group of donors
NCU01081	GO:0005515	MF	protein binding
NCU01083	GO:0006597	BP	spermine biosynthetic process
NCU01083	GO:0004014	MF	adenosylmethionine decarboxylase activity
NCU01083	GO:0008295	BP	spermidine biosynthetic process
NCU01083	GO:0008295	BP	spermidine biosynthetic process
NCU01083	GO:0004014	MF	adenosylmethionine decarboxylase activity
NCU01083	GO:0004014	MF	adenosylmethionine decarboxylase activity
NCU01084	GO:0016226	BP	iron-sulfur cluster assembly
NCU01084	GO:0051539	MF	4 iron
NCU01086	GO:0020037	MF	heme binding
NCU01086	GO:0055114	BP	oxidation-reduction process
NCU01086	GO:0005506	MF	iron ion binding
NCU01086	GO:0016705	MF	oxidoreductase activity
NCU01086	GO:0055114	BP	 acting on paired donors
NCU01086	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
NCU01087	GO:0003676	MF	nucleic acid binding
NCU01090	GO:0005515	MF	protein binding
NCU01090	GO:0006351	BP	transcription
NCU01090	GO:0008134	MF	 DNA-templated
NCU01090	GO:0006915	BP	transcription factor binding
NCU01091	GO:0005515	MF	protein binding
NCU01092	GO:0016491	MF	oxidoreductase activity
NCU01093	GO:0016787	MF	hydrolase activity
NCU01094	GO:0016491	MF	oxidoreductase activity
NCU01094	GO:0055114	BP	oxidation-reduction process
NCU01094	GO:0050660	MF	flavin adenine dinucleotide binding
NCU01094	GO:0071949	MF	FAD binding
NCU01094	GO:0050660	MF	flavin adenine dinucleotide binding
NCU01095	GO:0022857	MF	transmembrane transporter activity
NCU01095	GO:0055085	BP	transmembrane transport
NCU01095	GO:0022857	MF	transmembrane transporter activity
NCU01097	GO:0042025	CC	host cell nucleus
NCU01097	GO:0008270	MF	zinc ion binding
NCU01097	GO:0000981	MF	DNA-binding transcription factor activity
NCU01097	GO:0006355	BP	 RNA polymerase II-specific
NCU01098	GO:0005515	MF	protein binding
NCU01099	GO:0005525	MF	GTP binding
NCU01100	GO:0005515	MF	protein binding
NCU01101	GO:0005741	CC	mitochondrial outer membrane
NCU01102	GO:0016021	CC	integral component of membrane
NCU01102	GO:0032977	MF	membrane insertase activity
NCU01103	GO:0008270	MF	zinc ion binding
NCU01103	GO:0004089	MF	carbonate dehydratase activity
NCU01104	GO:0003676	MF	nucleic acid binding
NCU01104	GO:0005524	MF	ATP binding
NCU01105	GO:0008234	MF	cysteine-type peptidase activity
NCU01105	GO:0006508	BP	proteolysis
NCU01106	GO:0016491	MF	oxidoreductase activity
NCU01106	GO:0055114	BP	oxidation-reduction process
NCU01111	GO:0046677	BP	response to antibiotic
NCU01113	GO:0004672	MF	protein kinase activity
NCU01113	GO:0006468	BP	protein phosphorylation
NCU01113	GO:0005524	MF	ATP binding
NCU01114	GO:0006480	BP	N-terminal protein amino acid methylation
NCU01114	GO:0008168	MF	methyltransferase activity
NCU01115	GO:0006388	BP	tRNA splicing
NCU01115	GO:0000213	MF	 via endonucleolytic cleavage and ligation
NCU01115	GO:0006388	BP	tRNA-intron endonuclease activity
NCU01115	GO:0004518	MF	tRNA splicing
NCU01115	GO:0003676	MF	 via endonucleolytic cleavage and ligation
NCU01116	GO:0016757	MF	transferase activity
NCU01118	GO:0005515	MF	protein binding
NCU01119	GO:0016866	MF	intramolecular transferase activity
NCU01119	GO:0042300	MF	beta-amyrin synthase activity
NCU01119	GO:0005811	CC	lipid droplet
NCU01119	GO:0000250	MF	lanosterol synthase activity
NCU01119	GO:0016104	BP	triterpenoid biosynthetic process
NCU01120	GO:0003677	MF	DNA binding
NCU01120	GO:0000737	BP	DNA catabolic process
NCU01120	GO:0005694	CC	 endonucleolytic
NCU01120	GO:0003677	MF	chromosome
NCU01120	GO:0005694	CC	DNA binding
NCU01120	GO:0003824	MF	chromosome
NCU01120	GO:0005524	MF	catalytic activity
NCU01120	GO:0006259	BP	ATP binding
NCU01120	GO:0003677	MF	DNA metabolic process
NCU01120	GO:0016889	MF	DNA binding
NCU01120	GO:0005694	CC	endodeoxyribonuclease activity
NCU01121	GO:0005515	MF	protein binding
NCU01123	GO:0050660	MF	flavin adenine dinucleotide binding
NCU01123	GO:0016491	MF	oxidoreductase activity
NCU01123	GO:0055114	BP	oxidation-reduction process
NCU01123	GO:0050660	MF	flavin adenine dinucleotide binding
NCU01123	GO:0071949	MF	FAD binding
NCU01127	GO:0016846	MF	carbon-sulfur lyase activity
NCU01132	GO:0022857	MF	transmembrane transporter activity
NCU01132	GO:0055085	BP	transmembrane transport
NCU01132	GO:0016020	CC	membrane
NCU01132	GO:0016021	CC	integral component of membrane
NCU01132	GO:0022857	MF	transmembrane transporter activity
NCU01132	GO:0055085	BP	transmembrane transport
NCU01132	GO:0022857	MF	transmembrane transporter activity
NCU01134	GO:0020037	MF	heme binding
NCU01134	GO:0055114	BP	oxidation-reduction process
NCU01134	GO:0005506	MF	iron ion binding
NCU01134	GO:0016705	MF	oxidoreductase activity
NCU01134	GO:0055114	BP	 acting on paired donors
NCU01134	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
NCU01140	GO:0016491	MF	oxidoreductase activity
NCU01140	GO:0055114	BP	oxidation-reduction process
NCU01140	GO:0008746	MF	NAD(P)+ transhydrogenase activity
NCU01140	GO:1902600	BP	proton transmembrane transport
NCU01140	GO:0055114	BP	oxidation-reduction process
NCU01141	GO:0032049	BP	cardiolipin biosynthetic process
NCU01141	GO:0008444	MF	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity
NCU01141	GO:0003824	MF	catalytic activity
NCU01142	GO:0009055	MF	electron transfer activity
NCU01142	GO:0008137	MF	NADH dehydrogenase (ubiquinone) activity
NCU01142	GO:0016020	CC	membrane
NCU01143	GO:0005515	MF	protein binding
NCU01143	GO:0003676	MF	nucleic acid binding
NCU01143	GO:0005524	MF	ATP binding
NCU01143	GO:0004386	MF	helicase activity
NCU01145	GO:0003677	MF	DNA binding
NCU01145	GO:0000785	CC	chromatin
NCU01145	GO:0003677	MF	DNA binding
NCU01145	GO:0005634	CC	nucleus
NCU01145	GO:0006355	BP	regulation of transcription
NCU01146	GO:0005789	CC	endoplasmic reticulum membrane
NCU01147	GO:0030170	MF	pyridoxal phosphate binding
NCU01147	GO:0019752	BP	carboxylic acid metabolic process
NCU01147	GO:0016831	MF	carboxy-lyase activity
NCU01147	GO:0003824	MF	catalytic activity
NCU01150	GO:0005096	MF	GTPase activator activity
NCU01150	GO:0005515	MF	protein binding
NCU01151	GO:0004198	MF	calcium-dependent cysteine-type endopeptidase activity
NCU01151	GO:0006508	BP	proteolysis
NCU01154	GO:0008270	MF	zinc ion binding
NCU01154	GO:0006355	BP	regulation of transcription
NCU01154	GO:0043565	MF	 DNA-templated
NCU01154	GO:0008270	MF	sequence-specific DNA binding
NCU01154	GO:0006355	BP	zinc ion binding
NCU01157	GO:0004357	MF	glutamate-cysteine ligase activity
NCU01157	GO:0006750	BP	glutathione biosynthetic process
NCU01157	GO:0003824	MF	catalytic activity
NCU01160	GO:0003676	MF	nucleic acid binding
NCU01160	GO:0005524	MF	ATP binding
NCU01161	GO:0035556	BP	intracellular signal transduction
NCU01161	GO:0005515	MF	protein binding
NCU01163	GO:0005515	MF	protein binding
NCU01164	GO:0035101	CC	FACT complex
NCU01165	GO:0016020	CC	membrane
NCU01166	GO:0005952	CC	cAMP-dependent protein kinase complex
NCU01166	GO:0001932	BP	regulation of protein phosphorylation
NCU01166	GO:0008603	MF	cAMP-dependent protein kinase regulator activity
NCU01167	GO:0006397	BP	mRNA processing
NCU01169	GO:0016491	MF	oxidoreductase activity
NCU01169	GO:0055114	BP	oxidation-reduction process
NCU01170	GO:0003824	MF	catalytic activity
NCU01171	GO:0003677	MF	DNA binding
NCU01171	GO:0005524	MF	ATP binding
NCU01171	GO:0006270	BP	DNA replication initiation
NCU01171	GO:0042555	CC	MCM complex
NCU01171	GO:0003688	MF	DNA replication origin binding
NCU01171	GO:0005634	CC	nucleus
NCU01171	GO:0005524	MF	ATP binding
NCU01171	GO:0006270	BP	DNA replication initiation
NCU01171	GO:0003677	MF	DNA binding
NCU01171	GO:0006260	BP	DNA replication
NCU01171	GO:0005524	MF	ATP binding
NCU01172	GO:0000938	CC	GARP complex
NCU01172	GO:0042147	BP	retrograde transport
NCU01172	GO:0042147	BP	 endosome to Golgi
NCU01174	GO:0005515	MF	protein binding
NCU01174	GO:0005680	CC	anaphase-promoting complex
NCU01174	GO:0030071	BP	regulation of mitotic metaphase/anaphase transition
NCU01175	GO:0016765	MF	transferase activity
NCU01175	GO:0008299	BP	 transferring alkyl or aryl (other than methyl) groups
NCU01175	GO:0008299	BP	isoprenoid biosynthetic process
NCU01179	GO:0030150	BP	protein import into mitochondrial matrix
NCU01179	GO:0008320	MF	protein transmembrane transporter activity
NCU01179	GO:0005741	CC	mitochondrial outer membrane
NCU01179	GO:0005741	CC	mitochondrial outer membrane
NCU01179	GO:0055085	BP	transmembrane transport
NCU01181	GO:0055114	BP	oxidation-reduction process
NCU01181	GO:0016627	MF	oxidoreductase activity
NCU01181	GO:0055114	BP	 acting on the CH-CH group of donors
NCU01181	GO:0050660	MF	oxidation-reduction process
NCU01181	GO:0016627	MF	flavin adenine dinucleotide binding
NCU01183	GO:0005525	MF	GTP binding
NCU01184	GO:0003723	MF	RNA binding
NCU01184	GO:0046872	MF	metal ion binding
NCU01184	GO:0003676	MF	nucleic acid binding
NCU01184	GO:0045292	BP	mRNA cis splicing
NCU01184	GO:0017070	MF	 via spliceosome
NCU01184	GO:0036002	MF	U6 snRNA binding
NCU01184	GO:0000387	BP	pre-mRNA binding
NCU01185	GO:0016151	MF	nickel cation binding
NCU01185	GO:0006807	BP	nitrogen compound metabolic process
NCU01187	GO:0004672	MF	protein kinase activity
NCU01187	GO:0006468	BP	protein phosphorylation
NCU01187	GO:0005515	MF	protein binding
NCU01187	GO:0005524	MF	ATP binding
NCU01187	GO:0004672	MF	protein kinase activity
NCU01187	GO:0006468	BP	protein phosphorylation
NCU01187	GO:0005524	MF	ATP binding
NCU01187	GO:0004694	MF	eukaryotic translation initiation factor 2alpha kinase activity
NCU01187	GO:0006468	BP	protein phosphorylation
NCU01187	GO:0010998	BP	regulation of translational initiation by eIF2 alpha phosphorylation
NCU01187	GO:0000077	BP	DNA damage checkpoint
NCU01190	GO:0045048	BP	protein insertion into ER membrane
NCU01190	GO:0005515	MF	protein binding
NCU01192	GO:0003676	MF	nucleic acid binding
NCU01192	GO:0003887	MF	DNA-directed DNA polymerase activity
NCU01192	GO:0003676	MF	nucleic acid binding
NCU01192	GO:0000166	MF	nucleotide binding
NCU01192	GO:0003676	MF	nucleic acid binding
NCU01192	GO:0000166	MF	nucleotide binding
NCU01192	GO:0003677	MF	DNA binding
NCU01192	GO:0000166	MF	nucleotide binding
NCU01193	GO:0055114	BP	oxidation-reduction process
NCU01193	GO:0050660	MF	flavin adenine dinucleotide binding
NCU01193	GO:0016614	MF	oxidoreductase activity
NCU01193	GO:0055114	BP	 acting on CH-OH group of donors
NCU01193	GO:0016614	MF	oxidation-reduction process
NCU01195	GO:0016491	MF	oxidoreductase activity
NCU01195	GO:0055114	BP	oxidation-reduction process
NCU01195	GO:0006520	BP	cellular amino acid metabolic process
NCU01195	GO:0016639	MF	oxidoreductase activity
NCU01195	GO:0055114	BP	 acting on the CH-NH2 group of donors
NCU01195	GO:0016639	MF	 NAD or NADP as acceptor
NCU01197	GO:0003723	MF	RNA binding
NCU01197	GO:0004540	MF	ribonuclease activity
NCU01198	GO:0016973	BP	poly(A)+ mRNA export from nucleus
NCU01198	GO:0005643	CC	nuclear pore
NCU01199	GO:0016192	BP	vesicle-mediated transport
NCU01199	GO:0016020	CC	membrane
NCU01199	GO:0048193	BP	Golgi vesicle transport
NCU01199	GO:0016020	CC	membrane
NCU01200	GO:0000413	BP	protein peptidyl-prolyl isomerization
NCU01200	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
NCU01200	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
NCU01200	GO:0006457	BP	protein folding
NCU01201	GO:0046982	MF	protein heterodimerization activity
NCU01202	GO:0009272	BP	fungal-type cell wall biogenesis
NCU01202	GO:0006078	BP	(1->6)-beta-D-glucan biosynthetic process
NCU01206	GO:0005515	MF	protein binding
NCU01206	GO:0048188	CC	Set1C/COMPASS complex
NCU01206	GO:0034968	BP	histone lysine methylation
NCU01206	GO:0018024	MF	histone-lysine N-methyltransferase activity
NCU01206	GO:0003676	MF	nucleic acid binding
NCU01207	GO:0005524	MF	ATP binding
NCU01207	GO:0046034	BP	ATP metabolic process
NCU01207	GO:1902600	BP	proton transmembrane transport
NCU01207	GO:0046034	BP	ATP metabolic process
NCU01207	GO:1902600	BP	proton transmembrane transport
NCU01207	GO:0046961	MF	proton-transporting ATPase activity
NCU01207	GO:0033180	CC	 rotational mechanism
NCU01209	GO:0042025	CC	host cell nucleus
NCU01209	GO:0008270	MF	zinc ion binding
NCU01209	GO:0000981	MF	DNA-binding transcription factor activity
NCU01209	GO:0006355	BP	 RNA polymerase II-specific
NCU01210	GO:0009058	BP	biosynthetic process
NCU01213	GO:0046872	MF	metal ion binding
NCU01213	GO:0055114	BP	oxidation-reduction process
NCU01213	GO:0004784	MF	superoxide dismutase activity
NCU01213	GO:0006801	BP	superoxide metabolic process
NCU01213	GO:0046872	MF	metal ion binding
NCU01213	GO:0055114	BP	oxidation-reduction process
NCU01213	GO:0006801	BP	superoxide metabolic process
NCU01213	GO:0004784	MF	superoxide dismutase activity
NCU01215	GO:0047617	MF	acyl-CoA hydrolase activity
NCU01216	GO:0005515	MF	protein binding
NCU01218	GO:0016872	MF	intramolecular lyase activity
NCU01219	GO:0009055	MF	electron transfer activity
NCU01219	GO:0015035	MF	protein disulfide oxidoreductase activity
NCU01219	GO:0045454	BP	cell redox homeostasis
NCU01219	GO:0045454	BP	cell redox homeostasis
NCU01219	GO:0009055	MF	electron transfer activity
NCU01220	GO:0005515	MF	protein binding
NCU01220	GO:0005689	CC	U12-type spliceosomal complex
NCU01220	GO:0000398	BP	mRNA splicing
NCU01220	GO:0051087	MF	 via spliceosome
NCU01221	GO:0005840	CC	ribosome
NCU01221	GO:0003735	MF	structural constituent of ribosome
NCU01221	GO:0006412	BP	translation
NCU01221	GO:0005840	CC	ribosome
NCU01221	GO:0006412	BP	translation
NCU01221	GO:0003735	MF	structural constituent of ribosome
NCU01221	GO:0015934	CC	large ribosomal subunit
NCU01221	GO:0006412	BP	translation
NCU01221	GO:0003735	MF	structural constituent of ribosome
NCU01224	GO:0005524	MF	ATP binding
NCU01224	GO:0036402	MF	proteasome-activating ATPase activity
NCU01224	GO:0030163	BP	protein catabolic process
NCU01224	GO:0016787	MF	hydrolase activity
NCU01224	GO:0005737	CC	cytoplasm
NCU01225	GO:0005515	MF	protein binding
NCU01227	GO:0003824	MF	catalytic activity
NCU01229	GO:0051536	MF	iron-sulfur cluster binding
NCU01229	GO:0003824	MF	catalytic activity
NCU01229	GO:0008080	MF	N-acetyltransferase activity
NCU01231	GO:0016021	CC	integral component of membrane
NCU01231	GO:0022857	MF	transmembrane transporter activity
NCU01231	GO:0055085	BP	transmembrane transport
NCU01231	GO:0022857	MF	transmembrane transporter activity
NCU01233	GO:0016491	MF	oxidoreductase activity
NCU01233	GO:0055114	BP	oxidation-reduction process
NCU01234	GO:0003676	MF	nucleic acid binding
NCU01234	GO:0005524	MF	ATP binding
NCU01235	GO:0003723	MF	RNA binding
NCU01235	GO:0005681	CC	spliceosomal complex
NCU01235	GO:0000398	BP	mRNA splicing
NCU01235	GO:0008270	MF	 via spliceosome
NCU01235	GO:0003676	MF	zinc ion binding
NCU01235	GO:0005634	CC	nucleic acid binding
NCU01236	GO:0017108	MF	5'-flap endonuclease activity
NCU01236	GO:0033557	CC	Slx1-Slx4 complex
NCU01236	GO:0006281	BP	DNA repair
NCU01238	GO:0003677	MF	DNA binding
NCU01241	GO:0005509	MF	calcium ion binding
NCU01241	GO:0005347	MF	ATP transmembrane transporter activity
NCU01241	GO:0055085	BP	transmembrane transport
NCU01242	GO:0042025	CC	host cell nucleus
NCU01243	GO:0042025	CC	host cell nucleus
NCU01243	GO:0008270	MF	zinc ion binding
NCU01243	GO:0000981	MF	DNA-binding transcription factor activity
NCU01243	GO:0006355	BP	 RNA polymerase II-specific
NCU01245	GO:0003677	MF	DNA binding
NCU01245	GO:0006383	BP	transcription by RNA polymerase III
NCU01245	GO:0005666	CC	RNA polymerase III complex
NCU01246	GO:0016151	MF	nickel cation binding
NCU01246	GO:0006807	BP	nitrogen compound metabolic process
NCU01248	GO:0043047	MF	single-stranded telomeric DNA binding
NCU01248	GO:0000723	BP	telomere maintenance
NCU01248	GO:0043047	MF	single-stranded telomeric DNA binding
NCU01248	GO:0000784	CC	nuclear chromosome
NCU01248	GO:0003677	MF	 telomeric region
NCU01248	GO:0000723	BP	DNA binding
NCU01249	GO:0061608	MF	nuclear import signal receptor activity
NCU01249	GO:0006606	BP	protein import into nucleus
NCU01249	GO:0005515	MF	protein binding
NCU01249	GO:0006606	BP	protein import into nucleus
NCU01249	GO:0042025	CC	host cell nucleus
NCU01249	GO:0005737	CC	cytoplasm
NCU01249	GO:0061608	MF	nuclear import signal receptor activity
NCU01249	GO:0006606	BP	protein import into nucleus
NCU01254	GO:0016021	CC	integral component of membrane
NCU01254	GO:0006812	BP	cation transport
NCU01254	GO:0055085	BP	transmembrane transport
NCU01254	GO:0008324	MF	cation transmembrane transporter activity
NCU01255	GO:0003924	MF	GTPase activity
NCU01255	GO:0005525	MF	GTP binding
NCU01255	GO:0005525	MF	GTP binding
NCU01258	GO:0009439	BP	cyanate metabolic process
NCU01258	GO:0008824	MF	cyanate hydratase activity
NCU01258	GO:0009439	BP	cyanate metabolic process
NCU01258	GO:0003677	MF	DNA binding
NCU01266	GO:0006629	BP	lipid metabolic process
NCU01266	GO:0004435	MF	phosphatidylinositol phospholipase C activity
NCU01266	GO:0035556	BP	intracellular signal transduction
NCU01266	GO:0007165	BP	signal transduction
NCU01266	GO:0006629	BP	lipid metabolic process
NCU01266	GO:0008081	MF	phosphoric diester hydrolase activity
NCU01266	GO:0035556	BP	intracellular signal transduction
NCU01266	GO:0004435	MF	phosphatidylinositol phospholipase C activity
NCU01267	GO:0016409	MF	palmitoyltransferase activity
NCU01269	GO:0005515	MF	protein binding
NCU01269	GO:0097027	MF	ubiquitin-protein transferase activator activity
NCU01269	GO:1904668	BP	positive regulation of ubiquitin protein ligase activity
NCU01269	GO:0010997	MF	anaphase-promoting complex binding
NCU01270	GO:0004749	MF	ribose phosphate diphosphokinase activity
NCU01270	GO:0009165	BP	nucleotide biosynthetic process
NCU01270	GO:0000287	MF	magnesium ion binding
NCU01270	GO:0009116	BP	nucleoside metabolic process
NCU01271	GO:0003824	MF	catalytic activity
NCU01271	GO:0006596	BP	polyamine biosynthetic process
NCU01272	GO:0046872	MF	metal ion binding
NCU01272	GO:0003824	MF	catalytic activity
NCU01272	GO:0006508	BP	proteolysis
NCU01273	GO:0019905	MF	syntaxin binding
NCU01275	GO:0055114	BP	oxidation-reduction process
NCU01275	GO:0018580	MF	nitronate monooxygenase activity
NCU01275	GO:0003824	MF	catalytic activity
NCU01276	GO:0008080	MF	N-acetyltransferase activity
NCU01278	GO:0000278	BP	mitotic cell cycle
NCU01278	GO:0000775	CC	chromosome
NCU01278	GO:0005634	CC	 centromeric region
NCU01282	GO:0007034	BP	vacuolar transport
NCU01285	GO:0022857	MF	transmembrane transporter activity
