Gene	GOID	ONTOLOGY	TERM
TRIREDRAFT_121420	GO:0005524	MF	ATP binding
TRIREDRAFT_121420	GO:0006418	BP	tRNA aminoacylation for protein translation
TRIREDRAFT_121420	GO:0000166	MF	nucleotide binding
TRIREDRAFT_121420	GO:0004812	MF	aminoacyl-tRNA ligase activity
TRIREDRAFT_121420	GO:0005524	MF	ATP binding
TRIREDRAFT_121420	GO:0043039	BP	tRNA aminoacylation
TRIREDRAFT_121420	GO:0000166	MF	nucleotide binding
TRIREDRAFT_121420	GO:0004812	MF	aminoacyl-tRNA ligase activity
TRIREDRAFT_121420	GO:0005737	CC	cytoplasm
TRIREDRAFT_121420	GO:0005524	MF	ATP binding
TRIREDRAFT_121420	GO:0006418	BP	tRNA aminoacylation for protein translation
TRIREDRAFT_121420	GO:0043039	BP	tRNA aminoacylation
TRIREDRAFT_121420	GO:0005524	MF	ATP binding
TRIREDRAFT_121420	GO:0004812	MF	aminoacyl-tRNA ligase activity
TRIREDRAFT_121420	GO:0006412	BP	translation
TRIREDRAFT_121427	GO:0005515	MF	protein binding
TRIREDRAFT_121436	GO:0032977	MF	membrane insertase activity
TRIREDRAFT_121436	GO:0016021	CC	integral component of membrane
TRIREDRAFT_121441	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121441	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121441	GO:0016021	CC	integral component of membrane
TRIREDRAFT_121441	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121445	GO:0005515	MF	protein binding
TRIREDRAFT_121449	GO:0004424	MF	imidazoleglycerol-phosphate dehydratase activity
TRIREDRAFT_121449	GO:0000105	BP	histidine biosynthetic process
TRIREDRAFT_121464	GO:0005960	CC	glycine cleavage complex
TRIREDRAFT_121464	GO:0019464	BP	glycine decarboxylation via glycine cleavage system
TRIREDRAFT_121469	GO:0006412	BP	translation
TRIREDRAFT_121469	GO:0005840	CC	ribosome
TRIREDRAFT_121469	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121469	GO:0006412	BP	translation
TRIREDRAFT_121469	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121469	GO:0005840	CC	ribosome
TRIREDRAFT_121474	GO:0006355	BP	regulation of transcription
TRIREDRAFT_121474	GO:0008270	MF	 DNA-templated
TRIREDRAFT_121474	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121474	GO:0000981	MF	host cell nucleus
TRIREDRAFT_121474	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_121474	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_121474	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121474	GO:0000981	MF	regulation of transcription
TRIREDRAFT_121475	GO:0003824	MF	catalytic activity
TRIREDRAFT_121482	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121482	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121482	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121482	GO:0016021	CC	integral component of membrane
TRIREDRAFT_121482	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121482	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121482	GO:0016020	CC	membrane
TRIREDRAFT_121495	GO:0006508	BP	proteolysis
TRIREDRAFT_121495	GO:0004252	MF	serine-type endopeptidase activity
TRIREDRAFT_121495	GO:0008236	MF	serine-type peptidase activity
TRIREDRAFT_121495	GO:0006508	BP	proteolysis
TRIREDRAFT_121498	GO:0008654	BP	phospholipid biosynthetic process
TRIREDRAFT_121498	GO:0004609	MF	phosphatidylserine decarboxylase activity
TRIREDRAFT_121500	GO:0016787	MF	hydrolase activity
TRIREDRAFT_121504	GO:0042765	CC	GPI-anchor transamidase complex
TRIREDRAFT_121504	GO:0016021	CC	integral component of membrane
TRIREDRAFT_121506	GO:0016817	MF	hydrolase activity
TRIREDRAFT_121506	GO:0005524	MF	 acting on acid anhydrides
TRIREDRAFT_121516	GO:0003677	MF	DNA binding
TRIREDRAFT_121516	GO:0000786	CC	nucleosome
TRIREDRAFT_121516	GO:0003677	MF	DNA binding
TRIREDRAFT_121516	GO:0046982	MF	protein heterodimerization activity
TRIREDRAFT_121522	GO:0000786	CC	nucleosome
TRIREDRAFT_121522	GO:0003677	MF	DNA binding
TRIREDRAFT_121522	GO:0046982	MF	protein heterodimerization activity
TRIREDRAFT_121522	GO:0003677	MF	DNA binding
TRIREDRAFT_121529	GO:0005347	MF	ATP transmembrane transporter activity
TRIREDRAFT_121529	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121533	GO:0008289	MF	lipid binding
TRIREDRAFT_121533	GO:0006744	BP	ubiquinone biosynthetic process
TRIREDRAFT_121534	GO:0030976	MF	thiamine pyrophosphate binding
TRIREDRAFT_121534	GO:0003824	MF	catalytic activity
TRIREDRAFT_121534	GO:0000287	MF	magnesium ion binding
TRIREDRAFT_121534	GO:0030976	MF	thiamine pyrophosphate binding
TRIREDRAFT_121534	GO:0016831	MF	carboxy-lyase activity
TRIREDRAFT_121534	GO:0030976	MF	thiamine pyrophosphate binding
TRIREDRAFT_121539	GO:0005524	MF	ATP binding
TRIREDRAFT_121539	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_121539	GO:0004672	MF	protein kinase activity
TRIREDRAFT_121539	GO:0005524	MF	ATP binding
TRIREDRAFT_121539	GO:0005524	MF	ATP binding
TRIREDRAFT_121539	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_121539	GO:0004707	MF	MAP kinase activity
TRIREDRAFT_121539	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_121539	GO:0004672	MF	protein kinase activity
TRIREDRAFT_121544	GO:0008080	MF	N-acetyltransferase activity
TRIREDRAFT_121546	GO:0006629	BP	lipid metabolic process
TRIREDRAFT_121546	GO:0008374	MF	O-acyltransferase activity
TRIREDRAFT_121550	GO:0008654	BP	phospholipid biosynthetic process
TRIREDRAFT_121550	GO:0016780	MF	phosphotransferase activity
TRIREDRAFT_121550	GO:0016020	CC	 for other substituted phosphate groups
TRIREDRAFT_121569	GO:0005515	MF	protein binding
TRIREDRAFT_121573	GO:0003896	MF	DNA primase activity
TRIREDRAFT_121573	GO:0006269	BP	DNA replication
TRIREDRAFT_121579	GO:0019867	CC	outer membrane
TRIREDRAFT_121582	GO:0006412	BP	translation
TRIREDRAFT_121582	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121582	GO:0015935	CC	small ribosomal subunit
TRIREDRAFT_121582	GO:0006412	BP	translation
TRIREDRAFT_121582	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121582	GO:0005840	CC	ribosome
TRIREDRAFT_121588	GO:0016192	BP	vesicle-mediated transport
TRIREDRAFT_121588	GO:0030117	CC	membrane coat
TRIREDRAFT_121588	GO:0006886	BP	intracellular protein transport
TRIREDRAFT_121588	GO:0016192	BP	vesicle-mediated transport
TRIREDRAFT_121588	GO:0030276	MF	clathrin binding
TRIREDRAFT_121588	GO:0015031	BP	protein transport
TRIREDRAFT_121593	GO:0016021	CC	integral component of membrane
TRIREDRAFT_121602	GO:0006355	BP	regulation of transcription
TRIREDRAFT_121602	GO:0008270	MF	 DNA-templated
TRIREDRAFT_121602	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121602	GO:0000981	MF	host cell nucleus
TRIREDRAFT_121602	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_121602	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_121602	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121602	GO:0000981	MF	regulation of transcription
TRIREDRAFT_121602	GO:0005634	CC	 DNA-templated
TRIREDRAFT_121602	GO:0008270	MF	host cell nucleus
TRIREDRAFT_121602	GO:0003677	MF	DNA-binding transcription factor activity
TRIREDRAFT_121602	GO:0006351	BP	 RNA polymerase II-specific
TRIREDRAFT_121608	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121608	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121608	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121610	GO:0005515	MF	protein binding
TRIREDRAFT_121610	GO:0044877	MF	protein-containing complex binding
TRIREDRAFT_121610	GO:0016301	MF	kinase activity
TRIREDRAFT_121610	GO:0004674	MF	protein serine/threonine kinase activity
TRIREDRAFT_121620	GO:0009228	BP	thiamine biosynthetic process
TRIREDRAFT_121629	GO:0050660	MF	flavin adenine dinucleotide binding
TRIREDRAFT_121629	GO:0016627	MF	oxidoreductase activity
TRIREDRAFT_121629	GO:0055114	BP	 acting on the CH-CH group of donors
TRIREDRAFT_121629	GO:0016627	MF	oxidation-reduction process
TRIREDRAFT_121629	GO:0055114	BP	oxidoreductase activity
TRIREDRAFT_121629	GO:0016627	MF	 acting on the CH-CH group of donors
TRIREDRAFT_121629	GO:0050660	MF	oxidation-reduction process
TRIREDRAFT_121629	GO:0055114	BP	oxidoreductase activity
TRIREDRAFT_121630	GO:0005515	MF	protein binding
TRIREDRAFT_121639	GO:0006270	BP	DNA replication initiation
TRIREDRAFT_121652	GO:0006886	BP	intracellular protein transport
TRIREDRAFT_121652	GO:0016192	BP	vesicle-mediated transport
TRIREDRAFT_121652	GO:0005515	MF	protein binding
TRIREDRAFT_121654	GO:0005515	MF	protein binding
TRIREDRAFT_121654	GO:0006396	BP	RNA processing
TRIREDRAFT_121654	GO:0030515	MF	snoRNA binding
TRIREDRAFT_121654	GO:0000462	BP	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA
TRIREDRAFT_121656	GO:0046872	MF	metal ion binding
TRIREDRAFT_121661	GO:0003824	MF	catalytic activity
TRIREDRAFT_121661	GO:0030246	MF	carbohydrate binding
TRIREDRAFT_121661	GO:0005975	BP	carbohydrate metabolic process
TRIREDRAFT_121661	GO:0005975	BP	carbohydrate metabolic process
TRIREDRAFT_121661	GO:0016853	MF	isomerase activity
TRIREDRAFT_121661	GO:0030246	MF	carbohydrate binding
TRIREDRAFT_121664	GO:0003824	MF	catalytic activity
TRIREDRAFT_121664	GO:0016831	MF	carboxy-lyase activity
TRIREDRAFT_121664	GO:0019752	BP	carboxylic acid metabolic process
TRIREDRAFT_121664	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_121670	GO:0005634	CC	nucleus
TRIREDRAFT_121670	GO:0006355	BP	regulation of transcription
TRIREDRAFT_121670	GO:0005737	CC	 DNA-templated
TRIREDRAFT_121670	GO:0007623	BP	cytoplasm
TRIREDRAFT_121682	GO:0006355	BP	regulation of transcription
TRIREDRAFT_121682	GO:0008270	MF	 DNA-templated
TRIREDRAFT_121682	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121682	GO:0000981	MF	host cell nucleus
TRIREDRAFT_121682	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_121682	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_121682	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121682	GO:0000981	MF	regulation of transcription
TRIREDRAFT_121684	GO:0005524	MF	ATP binding
TRIREDRAFT_121684	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_121684	GO:0004672	MF	protein kinase activity
TRIREDRAFT_121684	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_121684	GO:0004672	MF	protein kinase activity
TRIREDRAFT_121684	GO:0005524	MF	ATP binding
TRIREDRAFT_121686	GO:0004372	MF	glycine hydroxymethyltransferase activity
TRIREDRAFT_121686	GO:0019264	BP	glycine biosynthetic process from serine
TRIREDRAFT_121686	GO:0035999	BP	tetrahydrofolate interconversion
TRIREDRAFT_121686	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_121686	GO:0003824	MF	catalytic activity
TRIREDRAFT_121686	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_121706	GO:0003849	MF	3-deoxy-7-phosphoheptulonate synthase activity
TRIREDRAFT_121706	GO:0009073	BP	aromatic amino acid family biosynthetic process
TRIREDRAFT_121706	GO:0003824	MF	catalytic activity
TRIREDRAFT_121706	GO:0009058	BP	biosynthetic process
TRIREDRAFT_121732	GO:0003712	MF	transcription coregulator activity
TRIREDRAFT_121732	GO:0006357	BP	regulation of transcription by RNA polymerase II
TRIREDRAFT_121732	GO:0016592	CC	mediator complex
TRIREDRAFT_121733	GO:0016628	MF	oxidoreductase activity
TRIREDRAFT_121733	GO:0016126	BP	 acting on the CH-CH group of donors
TRIREDRAFT_121733	GO:0016020	CC	 NAD or NADP as acceptor
TRIREDRAFT_121733	GO:0016628	MF	sterol biosynthetic process
TRIREDRAFT_121733	GO:0055114	BP	membrane
TRIREDRAFT_121735	GO:0004553	MF	hydrolase activity
TRIREDRAFT_121735	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
TRIREDRAFT_121741	GO:0006412	BP	translation
TRIREDRAFT_121741	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121741	GO:0005840	CC	ribosome
TRIREDRAFT_121743	GO:0005347	MF	ATP transmembrane transporter activity
TRIREDRAFT_121743	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121754	GO:0031204	BP	posttranslational protein targeting to membrane
TRIREDRAFT_121764	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121764	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121766	GO:0003723	MF	RNA binding
TRIREDRAFT_121774	GO:0005515	MF	protein binding
TRIREDRAFT_121786	GO:0005515	MF	protein binding
TRIREDRAFT_121789	GO:0004807	MF	triose-phosphate isomerase activity
TRIREDRAFT_121789	GO:0003824	MF	catalytic activity
TRIREDRAFT_121789	GO:0006096	BP	glycolytic process
TRIREDRAFT_121789	GO:0004807	MF	triose-phosphate isomerase activity
TRIREDRAFT_121794	GO:0008270	MF	zinc ion binding
TRIREDRAFT_121794	GO:0006355	BP	regulation of transcription
TRIREDRAFT_121794	GO:0042025	CC	 DNA-templated
TRIREDRAFT_121794	GO:0000981	MF	host cell nucleus
TRIREDRAFT_121794	GO:0005634	CC	DNA-binding transcription factor activity
TRIREDRAFT_121794	GO:0008270	MF	 RNA polymerase II-specific
TRIREDRAFT_121794	GO:0003677	MF	nucleus
TRIREDRAFT_121794	GO:0006351	BP	zinc ion binding
TRIREDRAFT_121794	GO:0006355	BP	DNA binding
TRIREDRAFT_121794	GO:0008270	MF	transcription
TRIREDRAFT_121794	GO:0042025	CC	 DNA-templated
TRIREDRAFT_121794	GO:0000981	MF	regulation of transcription
TRIREDRAFT_121800	GO:0005886	CC	plasma membrane
TRIREDRAFT_121800	GO:0016020	CC	membrane
TRIREDRAFT_121804	GO:0006412	BP	translation
TRIREDRAFT_121804	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121804	GO:0005840	CC	ribosome
TRIREDRAFT_121814	GO:0003824	MF	catalytic activity
TRIREDRAFT_121820	GO:0008270	MF	zinc ion binding
TRIREDRAFT_121820	GO:0009086	BP	methionine biosynthetic process
TRIREDRAFT_121820	GO:0003871	MF	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity
TRIREDRAFT_121820	GO:0008270	MF	zinc ion binding
TRIREDRAFT_121820	GO:0008652	BP	cellular amino acid biosynthetic process
TRIREDRAFT_121820	GO:0003871	MF	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity
TRIREDRAFT_121824	GO:0046912	MF	transferase activity
TRIREDRAFT_121824	GO:0003824	MF	 transferring acyl groups
TRIREDRAFT_121834	GO:0005347	MF	ATP transmembrane transporter activity
TRIREDRAFT_121834	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121834	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121834	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121834	GO:0005743	CC	mitochondrial inner membrane
TRIREDRAFT_121837	GO:0006412	BP	translation
TRIREDRAFT_121837	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121837	GO:0015935	CC	small ribosomal subunit
TRIREDRAFT_121837	GO:0006412	BP	translation
TRIREDRAFT_121837	GO:0006412	BP	translation
TRIREDRAFT_121837	GO:0003723	MF	RNA binding
TRIREDRAFT_121837	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121843	GO:0016567	BP	protein ubiquitination
TRIREDRAFT_121843	GO:0004842	MF	ubiquitin-protein transferase activity
TRIREDRAFT_121850	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121850	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121850	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121850	GO:0016020	CC	membrane
TRIREDRAFT_121850	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121850	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121850	GO:0016021	CC	integral component of membrane
TRIREDRAFT_121856	GO:0016701	MF	oxidoreductase activity
TRIREDRAFT_121856	GO:0003868	MF	 acting on single donors with incorporation of molecular oxygen
TRIREDRAFT_121856	GO:0055114	BP	4-hydroxyphenylpyruvate dioxygenase activity
TRIREDRAFT_121856	GO:0009072	BP	oxidation-reduction process
TRIREDRAFT_121875	GO:0006355	BP	regulation of transcription
TRIREDRAFT_121875	GO:0008270	MF	 DNA-templated
TRIREDRAFT_121875	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121875	GO:0000981	MF	host cell nucleus
TRIREDRAFT_121875	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_121875	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_121875	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121875	GO:0000981	MF	regulation of transcription
TRIREDRAFT_121877	GO:0033961	MF	cis-stilbene-oxide hydrolase activity
TRIREDRAFT_121877	GO:0003824	MF	catalytic activity
TRIREDRAFT_121878	GO:0006412	BP	translation
TRIREDRAFT_121878	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121878	GO:0005840	CC	ribosome
TRIREDRAFT_121889	GO:0005515	MF	protein binding
TRIREDRAFT_121890	GO:0006508	BP	proteolysis
TRIREDRAFT_121890	GO:0004222	MF	metalloendopeptidase activity
TRIREDRAFT_121890	GO:0046872	MF	metal ion binding
TRIREDRAFT_121890	GO:0003824	MF	catalytic activity
TRIREDRAFT_121894	GO:0006355	BP	regulation of transcription
TRIREDRAFT_121894	GO:0008270	MF	 DNA-templated
TRIREDRAFT_121894	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121894	GO:0000981	MF	host cell nucleus
TRIREDRAFT_121894	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_121894	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_121894	GO:0042025	CC	zinc ion binding
TRIREDRAFT_121894	GO:0000981	MF	regulation of transcription
TRIREDRAFT_121894	GO:0005634	CC	 DNA-templated
TRIREDRAFT_121894	GO:0008270	MF	host cell nucleus
TRIREDRAFT_121894	GO:0003677	MF	DNA-binding transcription factor activity
TRIREDRAFT_121894	GO:0006351	BP	 RNA polymerase II-specific
TRIREDRAFT_121901	GO:0003743	MF	translation initiation factor activity
TRIREDRAFT_121901	GO:0006413	BP	translational initiation
TRIREDRAFT_121901	GO:0003723	MF	RNA binding
TRIREDRAFT_121901	GO:0005852	CC	eukaryotic translation initiation factor 3 complex
TRIREDRAFT_121901	GO:0031369	MF	translation initiation factor binding
TRIREDRAFT_121901	GO:0003743	MF	translation initiation factor activity
TRIREDRAFT_121901	GO:0006413	BP	translational initiation
TRIREDRAFT_121901	GO:0005852	CC	eukaryotic translation initiation factor 3 complex
TRIREDRAFT_121901	GO:0031369	MF	translation initiation factor binding
TRIREDRAFT_121903	GO:0051536	MF	iron-sulfur cluster binding
TRIREDRAFT_121903	GO:0005198	MF	structural molecule activity
TRIREDRAFT_121903	GO:0097428	BP	protein maturation by iron-sulfur cluster transfer
TRIREDRAFT_121904	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121904	GO:0000463	BP	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA
TRIREDRAFT_121904	GO:0022625	CC	 5.8S rRNA
TRIREDRAFT_121906	GO:0006412	BP	translation
TRIREDRAFT_121906	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_121906	GO:0005840	CC	ribosome
TRIREDRAFT_121920	GO:0016758	MF	transferase activity
TRIREDRAFT_121920	GO:0005789	CC	 transferring hexosyl groups
TRIREDRAFT_121920	GO:0005783	CC	endoplasmic reticulum membrane
TRIREDRAFT_121920	GO:0042283	MF	endoplasmic reticulum
TRIREDRAFT_121920	GO:0006490	BP	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1
TRIREDRAFT_121940	GO:0005515	MF	protein binding
TRIREDRAFT_121944	GO:0005524	MF	ATP binding
TRIREDRAFT_121944	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_121944	GO:0004672	MF	protein kinase activity
TRIREDRAFT_121944	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_121944	GO:0004672	MF	protein kinase activity
TRIREDRAFT_121948	GO:0005787	CC	signal peptidase complex
TRIREDRAFT_121948	GO:0016021	CC	integral component of membrane
TRIREDRAFT_121948	GO:0005787	CC	signal peptidase complex
TRIREDRAFT_121948	GO:0006465	BP	signal peptide processing
TRIREDRAFT_121950	GO:0008270	MF	zinc ion binding
TRIREDRAFT_121955	GO:0008168	MF	methyltransferase activity
TRIREDRAFT_121962	GO:0008270	MF	zinc ion binding
TRIREDRAFT_121962	GO:0006355	BP	regulation of transcription
TRIREDRAFT_121962	GO:0043565	MF	 DNA-templated
TRIREDRAFT_121962	GO:0008270	MF	sequence-specific DNA binding
TRIREDRAFT_121962	GO:0006355	BP	zinc ion binding
TRIREDRAFT_121962	GO:0006355	BP	regulation of transcription
TRIREDRAFT_121962	GO:0005515	MF	 DNA-templated
TRIREDRAFT_121966	GO:0005515	MF	protein binding
TRIREDRAFT_121966	GO:0005515	MF	protein binding
TRIREDRAFT_121966	GO:0005198	MF	structural molecule activity
TRIREDRAFT_121966	GO:0030126	CC	COPI vesicle coat
TRIREDRAFT_121966	GO:0006886	BP	intracellular protein transport
TRIREDRAFT_121966	GO:0016192	BP	vesicle-mediated transport
TRIREDRAFT_121966	GO:0030117	CC	membrane coat
TRIREDRAFT_121966	GO:0005198	MF	structural molecule activity
TRIREDRAFT_121966	GO:0006886	BP	intracellular protein transport
TRIREDRAFT_121966	GO:0016192	BP	vesicle-mediated transport
TRIREDRAFT_121977	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
TRIREDRAFT_121977	GO:0000413	BP	protein peptidyl-prolyl isomerization
TRIREDRAFT_121977	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
TRIREDRAFT_121977	GO:0006457	BP	protein folding
TRIREDRAFT_121981	GO:0005515	MF	protein binding
TRIREDRAFT_121981	GO:0070122	MF	isopeptidase activity
TRIREDRAFT_121981	GO:0008237	MF	metallopeptidase activity
TRIREDRAFT_121981	GO:0061578	MF	Lys63-specific deubiquitinase activity
TRIREDRAFT_121981	GO:0008237	MF	metallopeptidase activity
TRIREDRAFT_121986	GO:0055085	BP	transmembrane transport
TRIREDRAFT_121986	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121986	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_121989	GO:0045735	MF	nutrient reservoir activity
TRIREDRAFT_121989	GO:0033609	BP	oxalate metabolic process
TRIREDRAFT_122001	GO:0006412	BP	translation
TRIREDRAFT_122001	GO:0005840	CC	ribosome
TRIREDRAFT_122001	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_122010	GO:0051287	MF	NAD binding
TRIREDRAFT_122010	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_122010	GO:0051287	MF	NAD binding
TRIREDRAFT_122010	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_122010	GO:0016616	MF	oxidoreductase activity
TRIREDRAFT_122013	GO:0022857	MF	transmembrane transporter activity
